0.000000	0.000000
0.359096	-0.781839
-0.640289	-0.893045
0.165959	-1.183557
-0.467318	-1.989841
-0.497398	-2.461093
-0.518082	-3.137237
-1.511819	-4.092820
-1.677529	-4.069007
-0.939600	-3.141770
-0.048191	-2.145285
-0.865245	-2.637671
-1.853452	-2.952845
-2.545613	-2.947010
-2.214067	-3.872708
-1.309978	-4.786453
-1.809807	-4.096123
-2.777521	-4.944192
-1.981745	-5.719885
-1.721085	-6.719263
-2.719834	-6.429681
-3.159689	-5.432180
-3.669091	-6.275472
-2.695072	-5.630515
-3.212294	-6.120744
-3.524141	-5.592236
-3.108647	-4.636127
-2.109529	-5.471373
-2.086268	-6.163408
-2.631262	-5.853898
-2.998823	-6.379023
-3.102347	-7.162216
-3.355551	-6.173608
-4.349225	-7.096790
-3.487378	-6.108194
-4.423541	-5.558558
-4.853955	-6.244657
-5.461245	-6.334075
-5.648823	-7.245444
-6.352310	-6.897941
-7.157828	-6.451167
-8.137508	-7.430073
-8.826816	-7.188536
-9.756790	-7.860806
-8.889147	-7.281433
-9.385027	-6.657273
-9.774423	-6.074158
-8.799792	-5.464233
-9.253988	-5.577177
-8.995509	-6.114643
-8.734229	-7.109865
-7.734334	-6.458562
-8.346119	-7.244155
-7.532103	-6.494850
-7.993400	-6.324938
-8.874740	-6.766279
-9.832291	-7.405927
-10.080984	-7.900938
-10.672394	-7.091608
-11.648418	-6.686009
-11.638591	-5.730502
-11.177605	-6.128931
-11.974405	-6.890649
-12.458237	-5.906333
-13.188032	-6.147511
-12.510227	-5.264439
-12.845013	-6.009430
-13.064095	-6.321089
-14.062103	-5.654100
-14.457818	-6.510475
-13.836914	-7.506843
-13.751522	-6.935219
-14.454302	-6.770143
-14.884277	-6.916111
-15.597174	-7.703713
-16.442231	-8.423467
-15.507916	-7.427079
-15.157940	-8.275650
-14.343955	-7.516131
-13.415355	-7.383565
-13.863458	-8.317831
-14.445619	-8.440785
-14.903777	-8.830673
-13.999112	-7.914668
-14.425166	-6.915224
-13.433578	-6.019515
-12.440605	-6.996429
-13.317449	-7.619673
-13.366888	-8.204602
-14.231513	-8.881958
-14.192427	-8.919681
-14.169242	-9.839349
-14.046799	-10.210950
-15.034971	-9.331964
-15.356639	-8.822872
-15.000523	-8.111019
-14.831804	-7.856571
-15.441279	-8.458131
-16.232626	-7.481196
-15.361132	-8.457602
-16.344644	-7.858521
-15.566088	-7.921704
-14.809783	-7.745730
-14.068696	-6.958006
-14.764191	-7.910858
-13.777437	-7.187810
-14.116599	-8.170538
-13.180362	-8.622333
-13.717350	-8.131551
-13.745635	-7.894457
-13.245565	-7.512054
-14.096644	-7.165262
-15.087529	-8.159999
-14.129659	-8.659191
-13.179745	-8.439741
-13.854273	-8.918879
-13.204570	-9.070331
-12.358857	-8.920445
-11.359166	-7.957153
-10.868166	-7.221558
-10.031750	-6.282286
-11.031582	-6.883233
-10.045026	-6.514755
-11.029594	-5.594749
-10.400461	-6.573973
-10.999319	-7.507496
-10.437491	-8.503510
-10.450022	-7.759480
-11.431655	-8.713676
-11.639184	-9.201668
-11.721675	-9.708304
-11.189357	-10.418501
-12.118303	-9.418502
-11.315804	-9.025312
-12.279514	-8.619165
-11.945883	-7.867677
-12.013772	-6.919013
-11.034839	-5.923639
-11.090370	-5.893924
-12.043771	-6.478923
-12.217366	-7.061780
-12.472705	-6.364875
-12.980760	-6.121671
-13.978448	-5.179241
-14.036583	-6.169312
-13.868566	-6.029024
-14.248976	-6.411542
-14.846386	-5.693269
-14.465311	-4.693269
-15.387452	-5.482533
-15.794460	-4.742294
-14.796218	-5.210375
-15.285802	-5.356187
-14.904784	-4.818937
-15.889326	-4.052409
-14.890991	-5.052408
-14.966059	-4.101893
-14.270284	-4.543856
-14.802802	-3.779974
-14.086312	-3.297562
-13.420733	-3.886659
-14.355692	-4.786108
-13.834423	-5.323950
-12.884308	-5.167221
-12.347261	-5.247162
-12.830026	-5.099942
-12.100658	-6.002762
-11.157690	-6.303804
-11.714756	-7.048805
-10.748723	-6.328740
-10.606053	-6.531015
-9.887081	-6.463048
-9.999070	-7.463048
-10.863990	-8.087006
-10.100770	-8.330759
-10.484280	-7.331090
-11.411563	-6.331569
-10.501158	-5.345090
-9.937495	-5.235965
-10.253968	-4.316882
-11.236091	-4.497683
-10.981627	-3.963087
-11.567791	-4.790307
-10.600951	-3.852187
-10.842424	-4.348747
-11.758238	-4.726198
-11.008620	-3.800931
-11.906854	-2.981906
-10.981977	-3.812886
-10.919308	-2.925060
-11.661384	-2.600182
-12.537065	-3.499558
-12.891044	-3.422217
-12.075477	-4.241773
-13.074967	-3.651256
-12.547525	-3.431764
-13.234484	-3.725654
-14.176323	-3.595047
-13.882370	-3.029596
-14.348237	-3.084046
-14.783369	-4.081501
-15.728577	-3.118569
-14.832705	-3.827250
-15.466602	-3.075647
-15.663013	-2.394527
-16.026763	-1.798562
-16.940500	-2.789907
-16.053447	-1.791508
-15.845887	-1.654724
-15.060049	-2.639073
-15.940262	-1.645244
-15.896138	-2.610908
-15.710094	-1.655158
-15.326402	-1.544162
-16.109467	-0.774440
-17.095770	-1.208861
-16.282497	-1.374950
-15.621218	-1.534896
-15.043192	-1.498963
-14.271853	-1.905454
-15.028027	-1.418454
-15.519446	-0.513293
-14.922000	-1.058976
-15.849752	-0.308096
-16.605227	-0.588577
-15.749710	-0.370413
-15.364482	-1.202251
-14.900272	-0.995435
-13.941968	-1.763961
-12.992589	-2.583728
-12.809485	-3.050154
-13.681442	-3.956223
-14.631185	-4.934063
-15.193790	-4.339996
-14.949435	-5.335738
-13.972994	-6.228887
-13.568586	-6.973252
-12.568963	-6.102542
-12.415562	-5.754959
-12.744559	-6.601996
-11.747057	-7.580234
-11.043535	-8.527962
-11.742111	-9.480991
-11.233925	-10.366309
-11.772564	-11.024321
-12.232024	-10.340515
-13.205018	-10.890045
-12.894187	-10.804692
-13.606448	-10.526928
-14.458634	-11.389113
-14.270614	-10.694312
-14.812829	-10.125157
-13.815379	-10.979967
-13.906579	-9.983374
-13.122877	-9.569626
-12.234886	-9.005400
-12.019037	-9.312947
-11.220866	-10.149503
-11.802167	-11.143073
-12.797542	-11.194555
-13.536580	-12.034509
-12.772679	-11.549627
-12.780882	-12.075098
-11.950880	-11.357104
-12.622254	-11.398129
-12.355823	-11.918184
-11.608722	-12.664665
-10.610436	-13.274353
-11.593843	-14.263141
-10.920860	-15.016146
-10.375803	-14.049858
-10.494208	-13.336682
-9.952045	-14.057908
-9.739491	-14.987512
-10.377649	-15.980560
-10.057435	-16.119645
-10.955422	-16.636677
-10.021904	-15.735110
-9.565324	-14.916851
-9.911505	-13.981161
-10.452301	-14.564786
-10.267050	-14.833740
-10.162390	-15.825589
-11.089803	-14.866570
-12.089558	-15.300817
-11.180968	-16.126955
-10.993280	-16.979697
-10.009116	-17.354516
-10.262317	-16.355164
-10.269057	-17.167467
-9.280886	-17.481289
-9.971431	-17.778393
-10.946411	-18.701177
-10.265448	-17.732261
-9.731869	-18.117604
-10.725758	-18.109047
-11.699968	-17.111913
-10.734549	-16.119438
-9.755181	-16.000115
-10.741678	-16.180488
-9.795504	-15.917251
-9.390290	-16.785863
-8.661907	-15.814291
-8.528109	-15.283130
-9.490534	-15.410245
-8.564912	-14.994315
-7.663024	-15.925144
-6.671117	-16.145825
-7.389256	-16.958674
-6.934147	-15.979990
-7.784865	-15.044760
-7.998604	-15.748788
-8.904370	-16.747619
-8.118683	-17.345697
-8.047485	-18.084650
-7.367069	-17.117833
-6.522555	-16.198831
-5.809352	-15.230121
-6.795566	-15.843126
